city,country,country_code,year,month,pm25,latitude,longitude,elevation,is_coast,avg_temp,precipitation,wind_speed,pressure,ndvi,electricity_demand,fossil_energy,population,area,population_density,large_airport,medium_airport,small_airport,public_transport_stops,monthly_congestion_level,gdp_per_capita,gdp_growth,tertiary_sector
Los Angeles,USA,USA,2024,3,5.9,34.05223,-118.24368,89,1,13.6,83.5,13.9,1016.5,0.0307892969,330.46,0.5169,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.44,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,4,7.6,34.05223,-118.24368,89,1,16.0,15.4,5.7,1016.1,0.0307892969,317.28,0.5095000000000001,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.44,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,5,9.5,34.05223,-118.24368,89,1,16.8,0.2,8.6,1013.9,0.0307892969,354.35,0.544,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.44,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,6,10.4,34.05223,-118.24368,89,1,19.8,0.0,12.5,1011.2,0.0307892969,399.65,0.5858,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.42,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,7,11.0,34.05223,-118.24368,89,1,22.0,0.0,12.3,1012.5,0.0307892969,441.32,0.6428,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.4,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,8,9.8,34.05223,-118.24368,89,1,21.6,0.0,8.4,1013.8,0.0307892969,433.68,0.6362,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.44,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,9,11.1,34.05223,-118.24368,89,1,20.7,0.0,8.5,1010.7,0.0307892969,368.73,0.6169,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.46,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,10,13.7,34.05223,-118.24368,89,1,18.9,0.0,11.0,1014.1,0.0307892969,342.81,0.5734,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.49,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,11,8.6,34.05223,-118.24368,89,1,14.6,2.5,10.0,1016.2,0.0307892969,330.11,0.5595,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.46,82769.4,0.0382,0.8145
Los Angeles,USA,USA,2024,12,17.3,34.05223,-118.24368,89,1,13.6,0.3,3.5,1019.5,0.0307892969,368.24,0.5769,15587000,6918,2253.107835,1.0,3.0,0.0,4345.0,0.43,82769.4,0.0382,0.8145
Madrid,Spain,ESP,2024,1,10.3,40.4167047,-3.7035825,662,0,7.1,58.9,10.4,1023.7,0.04568790922,21.05,0.2144,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.18,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,2,7.5,40.4167047,-3.7035825,662,0,8.5,21.9,13.7,1021.1,0.04568790922,19.41,0.15289999999999998,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.2,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,3,7.5,40.4167047,-3.7035825,662,0,11.1,69.9,12.9,1019.4,0.04568790922,20.06,0.1435,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.19,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,4,6.1,40.4167047,-3.7035825,662,0,13.8,11.9,12.0,1017.6,0.04568790922,18.63,0.13419999999999999,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.23,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,5,4.6,40.4167047,-3.7035825,662,0,17.5,7.1,13.3,1014.3,0.04568790922,19.52,0.14679999999999999,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.22,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,6,7.1,40.4167047,-3.7035825,662,0,21.8,32.7,12.7,1013.8,0.04568790922,19.24,0.1568,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.21,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,7,8.0,40.4167047,-3.7035825,662,0,27.9,0.0,13.0,1013.8,0.04568790922,22.25,0.1891,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.16,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,8,10.9,40.4167047,-3.7035825,662,0,28.5,21.9,9.0,1014.6,0.04568790922,21.64,0.2078,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.05,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,9,6.6,40.4167047,-3.7035825,662,0,20.2,7.1,9.7,1015.5,0.04568790922,19.13,0.1924,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.25,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,10,7.6,40.4167047,-3.7035825,662,0,15.5,108.1,13.4,1016.3,0.04568790922,19.1,0.18899999999999997,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.28,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,11,10.0,40.4167047,-3.7035825,662,0,11.0,10.0,9.3,1022.3,0.04568790922,18.46,0.2768,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.26,33509.0,0.0518,0.7737999999999999
Madrid,Spain,ESP,2024,12,10.5,40.4167047,-3.7035825,662,0,7.2,1.4,6.2,1022.3,0.04568790922,20.39,0.2968,6798000,1365,4980.21978,1.0,0.0,0.0,5192.0,0.27,33509.0,0.0518,0.7737999999999999
Marseille,France,FRA,2024,1,13.3,43.2961743,5.3699525,4,1,8.1,31.4,14.9,1019.9,0.03508625232,46.91,0.0735,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.27,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,2,9.4,43.2961743,5.3699525,4,1,10.6,83.1,15.0,1016.0,0.03508625232,38.71,0.0603,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.31,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,3,5.8,43.2961743,5.3699525,4,1,12.6,146.9,19.8,1016.1,0.03508625232,38.53,0.0579,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.3,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,4,5.0,43.2961743,5.3699525,4,1,14.7,10.1,25.0,1016.3,0.03508625232,34.1,0.021,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.32,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,5,4.9,43.2961743,5.3699525,4,1,18.1,28.2,16.5,1013.6,0.03508625232,30.86,0.0149,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.33,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,6,6.0,43.2961743,5.3699525,4,1,22.4,30.6,18.5,1013.8,0.03508625232,29.64,0.0168,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.35,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,7,7.3,43.2961743,5.3699525,4,1,26.2,14.8,18.3,1013.6,0.03508625232,31.61,0.0215,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.31,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,8,9.8,43.2961743,5.3699525,4,1,26.8,52.6,15.1,1013.3,0.03508625232,30.6,0.0225,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.26,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,9,6.3,43.2961743,5.3699525,4,1,20.2,70.6,19.9,1013.9,0.03508625232,30.36,0.026000000000000002,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.34,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,10,6.0,43.2961743,5.3699525,4,1,18.5,60.5,15.6,1016.2,0.03508625232,33.47,0.0236,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.32,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,11,9.2,43.2961743,5.3699525,4,1,12.7,13.4,13.3,1021.3,0.03508625232,38.44,0.0673,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.31,44690.9,0.0346,0.7979
Marseille,France,FRA,2024,12,10.5,43.2961743,5.3699525,4,1,7.6,14.0,16.6,1023.0,0.03508625232,45.07,0.057800000000000004,1406000,689,2040.638607,1.0,0.0,0.0,2330.0,0.31,44690.9,0.0346,0.7979
Melbourne,Australia,AUS,2024,1,3.5,-37.8142454,144.9631732,25,1,19.0,98.6,15.8,1013.0,0.01903926203,20.74,0.6051,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.26,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,2,4.2,-37.8142454,144.9631732,25,1,19.6,3.6,16.9,1016.0,0.01903926203,20.09,0.6123,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.39,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,3,5.9,-37.8142454,144.9631732,25,1,18.7,4.2,15.5,1020.1,0.01903926203,19.95,0.6101,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.35,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,4,4.6,-37.8142454,144.9631732,25,1,13.4,84.8,13.7,1022.3,0.01903926203,18.19,0.635,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.34,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,5,9.8,-37.8142454,144.9631732,25,1,11.3,36.0,12.3,1026.9,0.01903926203,19.56,0.6829999999999999,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.36,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,6,5.3,-37.8142454,144.9631732,25,1,8.8,21.4,14.9,1020.0,0.01903926203,20.31,0.7143999999999999,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.3,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,7,5.2,-37.8142454,144.9631732,25,1,8.6,67.4,17.5,1021.7,0.01903926203,21.38,0.6637000000000001,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.33,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,8,5.1,-37.8142454,144.9631732,25,1,12.8,18.2,16.6,1017.6,0.01903926203,19.96,0.6183,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.33,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,9,3.1,-37.8142454,144.9631732,25,1,13.1,38.8,19.4,1019.4,0.01903926203,18.54,0.5453,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.32,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,10,3.2,-37.8142454,144.9631732,25,1,15.3,40.6,17.1,1017.1,0.01903926203,18.76,0.5277000000000001,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.37,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,11,4.0,-37.8142454,144.9631732,25,1,17.9,46.6,14.7,1014.8,0.01903926203,19.15,0.5462,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.36,64820.9,0.0327,0.6978
Melbourne,Australia,AUS,2024,12,3.4,-37.8142454,144.9631732,25,1,19.8,31.7,16.3,1011.4,0.01903926203,20.92,0.5483,4709000,2880,1635.069444,1.0,2.0,0.0,3276.0,0.37,64820.9,0.0327,0.6978
Mexico City,Mexico,MEX,2024,1,16.5,19.3207722,-99.1514678,2240,0,14.4,6.6,10.7,1017.5,0.06743349158,25.87,0.789,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.44,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,2,18.2,19.3207722,-99.1514678,2240,0,16.0,20.6,11.2,1016.9,0.06743349158,24.35,0.7748999999999999,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.48,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,3,25.6,19.3207722,-99.1514678,2240,0,18.9,1.7,12.4,1014.3,0.06743349158,27.32,0.7877,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.42,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,4,24.6,19.3207722,-99.1514678,2240,0,20.6,4.7,11.7,1013.9,0.06743349158,29.06,0.7853,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.51,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,5,31.5,19.3207722,-99.1514678,2240,0,22.2,7.7,11.1,1013.5,0.06743349158,33.74,0.7944,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.46,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,6,18.0,19.3207722,-99.1514678,2240,0,19.7,129.7,11.7,1014.5,0.06743349158,32.59,0.8024,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.5,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,7,15.5,19.3207722,-99.1514678,2240,0,16.5,258.7,7.7,1019.2,0.06743349158,32.71,0.7989,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.52,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,8,13.5,19.3207722,-99.1514678,2240,0,18.3,208.1,7.3,1011.9,0.06743349158,33.94,0.7707999999999999,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.57,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,9,15.8,19.3207722,-99.1514678,2240,0,18.2,157.5,6.5,1008.3,0.06743349158,31.08,0.7609999999999999,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.57,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,10,14.9,19.3207722,-99.1514678,2240,0,14.0,108.6,10.4,1020.6,0.06743349158,29.79,0.7515999999999999,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.6,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,11,18.2,19.3207722,-99.1514678,2240,0,15.5,14.7,8.3,1017.3,0.06743349158,26.6,0.7534000000000001,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.58,13790.0,0.0431,0.6462
Mexico City,Mexico,MEX,2024,12,21.8,19.3207722,-99.1514678,2240,0,15.4,14.7,5.7,1014.5,0.06743349158,25.09,0.7636,21905000,2530,8658.102767,2.0,1.0,0.0,494.0,0.58,13790.0,0.0431,1.0
Miami,USA,USA,2024,1,5.9,25.77427,-80.19366,2,1,21.3,22.7,14.3,1018.9,0.02654252229,386.19,0.6228,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.34,82769.4,0.0382,0.8145
Miami,USA,USA,2024,2,5.1,25.77427,-80.19366,2,1,20.3,77.0,11.6,1016.6,0.02654252229,325.83,0.5445,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.39,82769.4,0.0382,0.8145
Miami,USA,USA,2024,3,6.1,25.77427,-80.19366,2,1,24.0,121.4,13.9,1017.1,0.02654252229,330.46,0.5169,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.36,82769.4,0.0382,0.8145
Miami,USA,USA,2024,4,6.0,25.77427,-80.19366,2,1,24.3,70.6,15.9,1017.6,0.02654252229,317.28,0.5095000000000001,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.35,82769.4,0.0382,0.8145
Miami,USA,USA,2024,5,7.7,25.77427,-80.19366,2,1,28.3,107.0,13.9,1014.1,0.02654252229,354.35,0.544,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.33,82769.4,0.0382,0.8145
Miami,USA,USA,2024,6,3.8,25.77427,-80.19366,2,1,28.0,440.5,12.4,1014.8,0.02654252229,399.65,0.5858,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.28,82769.4,0.0382,0.8145
Miami,USA,USA,2024,7,4.5,25.77427,-80.19366,2,1,29.5,138.3,11.7,1017.6,0.02654252229,441.32,0.6428,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.27,82769.4,0.0382,0.8145
Miami,USA,USA,2024,8,5.0,25.77427,-80.19366,2,1,29.0,325.8,11.9,1015.7,0.02654252229,433.68,0.6362,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.31,82769.4,0.0382,0.8145
Miami,USA,USA,2024,9,4.0,25.77427,-80.19366,2,1,28.8,231.5,10.8,1012.5,0.02654252229,368.73,0.6169,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.31,82769.4,0.0382,0.8145
Miami,USA,USA,2024,10,3.7,25.77427,-80.19366,2,1,26.4,190.6,13.2,1015.3,0.02654252229,342.81,0.5734,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.35,82769.4,0.0382,0.8145
Miami,USA,USA,2024,11,4.8,25.77427,-80.19366,2,1,24.7,12.0,14.6,1015.5,0.02654252229,330.11,0.5595,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.36,82769.4,0.0382,0.8145
Miami,USA,USA,2024,12,4.9,25.77427,-80.19366,2,1,21.7,30.2,12.8,1020.2,0.02654252229,368.24,0.5769,6139000,3222,1905.338299,2.0,1.0,0.0,2904.0,0.43,82769.4,0.0382,0.8145
Milan,Italy,ITA,2024,1,32.6,45.46466,9.18854,120,0,3.8,8.0,5.2,1019.3,0.02994752997,25.62,0.5671,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.29,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,2,36.2,45.46466,9.18854,120,0,8.8,29.2,5.9,1015.6,0.02994752997,24.26,0.5534,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.34,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,3,14.7,45.46466,9.18854,120,0,11.4,23.8,6.9,1015.5,0.02994752997,24.45,0.4579,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.33,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,4,9.4,45.46466,9.18854,120,0,14.2,18.0,7.9,1015.4,0.02994752997,22.1,0.37770000000000004,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.33,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,5,8.9,45.46466,9.18854,120,0,17.8,67.0,7.3,1013.1,0.02994752997,23.19,0.358,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.36,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,6,9.6,45.46466,9.18854,120,0,22.3,36.6,7.2,1013.5,0.02994752997,24.01,0.39289999999999997,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.3,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,7,10.5,45.46466,9.18854,120,0,26.9,8.1,6.9,1013.2,0.02994752997,29.85,0.4842,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.25,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,8,13.0,45.46466,9.18854,120,0,26.8,21.4,6.0,1013.5,0.02994752997,26.57,0.5311,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.09,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,9,10.7,45.46466,9.18854,120,0,19.7,34.7,6.7,1013.5,0.02994752997,24.32,0.521,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.36,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,10,16.7,45.46466,9.18854,120,0,15.4,47.5,5.8,1018.3,0.02994752997,23.75,0.4939,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.41,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,11,25.7,45.46466,9.18854,120,0,7.6,0.7,4.8,1022.4,0.02994752997,24.43,0.598,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.39,39003.3,0.047599999999999996,0.752
Milan,Italy,ITA,2024,12,29.6,45.46466,9.18854,120,0,4.0,0.7,5.5,1022.2,0.02994752997,24.65,0.6048,5471000,2225,2458.876404,2.0,1.0,0.0,3741.0,0.4,39003.3,0.047599999999999996,0.752
Montevideo,Uruguay,URY,2024,1,7.8,-34.9058916,-56.1913095,34,1,23.0,39.6,12.2,1014.8,0.01701589999,1.04,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.16,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,2,8.2,-34.9058916,-56.1913095,34,1,23.8,78.1,16.9,1014.7,0.01701589999,1.04,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.2,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,3,8.5,-34.9058916,-56.1913095,34,1,21.0,167.1,12.1,1014.2,0.01701589999,0.95,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.25,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,4,8.4,-34.9058916,-56.1913095,34,1,17.8,122.3,11.9,1014.8,0.01701589999,0.9,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.28,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,5,15.5,-34.9058916,-56.1913095,34,1,12.6,60.0,10.7,1018.6,0.01701589999,1.08,0.06480000000000001,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.26,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,6,14.4,-34.9058916,-56.1913095,34,1,13.4,32.0,10.2,1015.4,0.01701589999,1.05,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.25,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,7,26.8,-34.9058916,-56.1913095,34,1,9.0,9.0,7.4,1024.3,0.01701589999,1.2,0.0076,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.24,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,8,11.1,-34.9058916,-56.1913095,34,1,12.0,27.0,13.3,1019.1,0.01701589999,1.14,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.26,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,9,11.2,-34.9058916,-56.1913095,34,1,15.2,44.9,9.6,1016.0,0.01701589999,0.97,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.25,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,10,10.2,-34.9058916,-56.1913095,34,1,18.0,62.3,9.6,1016.2,0.01701589999,0.96,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.28,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,11,8.7,-34.9058916,-56.1913095,34,1,20.5,127.5,14.0,1014.3,0.01701589999,0.94,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.28,22797.8,0.0355,0.7803
Montevideo,Uruguay,URY,2024,12,7.3,-34.9058916,-56.1913095,34,1,19.8,127.5,14.8,1013.4,0.01701589999,0.99,0.0,1421000,319,4454.545455,1.0,0.0,0.0,3168.0,0.28,22797.8,0.0355,0.7803
Montreal,Canada,CAN,2024,1,8.9,45.5031824,-73.5698065,216,0,-5.1,86.0,6.7,1016.4,0.01367256235,61.23,0.20489999999999997,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.23,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,2,10.9,45.5031824,-73.5698065,216,0,-2.8,32.7,6.4,1014.2,0.01367256235,53.57,0.19920000000000002,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.22,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,3,7.0,45.5031824,-73.5698065,216,0,2.3,73.7,7.5,1014.2,0.01367256235,53.2,0.1971,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.23,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,4,5.4,45.5031824,-73.5698065,216,0,7.6,130.5,8.6,1014.3,0.01367256235,46.63,0.1867,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.28,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,5,7.4,45.5031824,-73.5698065,216,0,16.5,129.5,5.9,1012.0,0.01367256235,44.06,0.2069,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.33,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,6,9.0,45.5031824,-73.5698065,216,0,20.7,172.7,5.7,1011.3,0.01367256235,43.52,0.1839,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.31,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,7,10.8,45.5031824,-73.5698065,216,0,23.2,168.4,4.6,1014.0,0.01367256235,48.47,0.2225,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.26,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,8,13.3,45.5031824,-73.5698065,216,0,20.9,126.4,3.9,1014.9,0.01367256235,46.63,0.2285,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.31,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,9,9.4,45.5031824,-73.5698065,216,0,18.3,84.4,3.4,1018.6,0.01367256235,43.65,0.2188,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.33,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,10,7.0,45.5031824,-73.5698065,216,0,11.6,43.7,3.8,1017.6,0.01367256235,45.97,0.20989999999999998,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.34,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,11,5.9,45.5031824,-73.5698065,216,0,5.5,65.6,6.3,1014.0,0.01367256235,49.87,0.2032,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.31,53431.2,0.0345,0.7570999999999999
Montreal,Canada,CAN,2024,12,11.2,45.5031824,-73.5698065,216,0,-3.8,65.6,6.0,1020.0,0.01367256235,59.86,0.1949,3750000,1383,2711.496746,1.0,1.0,0.0,5358.0,0.29,53431.2,0.0345,0.7570999999999999
Mumbai,India,IND,2024,1,51.5,19.054999,72.8692035,8,1,26.3,1.1,8.6,1013.2,0.06403614082,142.31,0.8155,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.36,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,2,48.9,19.054999,72.8692035,8,1,27.1,0.0,8.9,1013.5,0.06403614082,134.82,0.7993000000000001,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.34,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,3,34.9,19.054999,72.8692035,8,1,28.3,0.1,10.4,1011.9,0.06403614082,147.01,0.7966,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.32,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,4,31.2,19.054999,72.8692035,8,1,30.7,0.0,11.0,1008.2,0.06403614082,152.94,0.7987000000000001,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.29,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,5,23.3,19.054999,72.8692035,8,1,31.1,1.4,11.7,1005.9,0.06403614082,165.83,0.7637,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.27,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,6,13.8,19.054999,72.8692035,8,1,29.7,351.3,11.2,1004.0,0.06403614082,161.3,0.7447,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.33,2480.8,0.0828,0.5897
Mumbai,India,IND,2024,7,12.3,19.054999,72.8692035,8,1,27.5,1663.8,13.5,1002.1,0.06403614082,159.32,0.6973999999999999,25189000,1046,24081.26195,2.0,0.0,0.0,932.0,0.38,2480.8,0.0828,0.5897
